id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
157897027,5.828800000000001,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.04255999999999998,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[172245934, 172186912, 172206568, 176969854]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",5.828800000000001,11
157838005,4.016,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.15519999999999995,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1)","[172186912, 172206568, 176969854]","[0.8, 0.15999999999999998, 0.03999999999999998]",4.016,11
157857661,2.4400000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.48799999999999993,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[172206568, 176969854]","[0.8, 0.19999999999999996]",2.4400000000000004,11
157956075,5.948800000000001,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)])]",0.04255999999999999,"(0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[172304982, 172245960, 172265616, 177028902]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",5.948800000000001,11
157897053,7.496,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)])]",0.15519999999999998,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[172245960, 172265616, 177028902, 172186938, 172226250, 181752822]","[0.6400000000000001, 0.12799999999999997, 0.03199999999999999, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",7.496,11
157916709,5.840000000000001,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'send4_11-toward:(25,)'), ('contact_ids', [26]), ('source_node', 5)])]",0.48800000000000004,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[172265616, 172206594, 177028902, 176969880]","[0.6400000000000001, 0.15999999999999998, 0.15999999999999998, 0.03999999999999998]",5.840000000000001,11
157838709,2.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",[172187616],[1.0],2.0,11
157837981,2.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",[172186888],[1.0],2.0,11
157897029,7.620800000000002,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.22176000000000004,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[172245936, 172186914, 172206570, 176969856]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",7.620800000000002,11
162621675,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[176970582],[1.0],0.0,11
162620947,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[176969854],[1.0],0.0,11
162679995,5.4,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)])]",1.0000000000000004,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[177028902, 176969880, 176989536, 181752822]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",5.4,11
158369445,5.936000000000001,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.2831999999999999,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[172718352, 172738008, 177501294]","[0.8, 0.15999999999999998, 0.03999999999999998]",5.936000000000001,11
157838031,4.016,"[OrderedDict([('copies', 2), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)])]",0.15519999999999995,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0)","[172186938, 172226250, 181752822]","[0.8, 0.15999999999999998, 0.03999999999999998]",4.016,11
157857687,2.4400000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.48799999999999993,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[172206594, 176969880]","[0.8, 0.19999999999999996]",2.4400000000000004,11
157838007,5.296000000000001,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.2831999999999999,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0)","[172186914, 172206570, 176969856]","[0.8, 0.15999999999999998, 0.03999999999999998]",5.296000000000001,11
162620973,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[176969880],[1.0],0.0,11
157857903,3.0544000000000002,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.5084799999999999,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[172206810, 176970096]","[0.8, 0.19999999999999996]",3.0544000000000002,11
157838223,2.96,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.23199999999999993,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",[172187130],[1.0],2.96,11
158369661,3.96,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.23199999999999993,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[172718568],[1.0],3.96,11
157864221,2.9520000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)])]",0.5903999999999999,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[172213128, 176976414]","[0.8, 0.19999999999999996]",2.9520000000000004,11
157844541,2.8,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.35999999999999993,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",[172193448],[1.0],2.8,11
158375979,3.8,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)])]",0.35999999999999993,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[172724886],[1.0],3.8,11
158389101,2.4400000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.48799999999999993,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[172738008, 177501294]","[0.8, 0.19999999999999996]",2.4400000000000004,11
158369421,2.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.19999999999999996,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[172718328],[1.0],2.0,11
158900859,3.0,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.19999999999999996,"(0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[173249766],[1.0],3.0,11
157877343,2.4400000000000004,"[OrderedDict([('copies', 2), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)])]",0.48799999999999993,"(0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[172226250, 181752822]","[0.8, 0.19999999999999996]",2.4400000000000004,11
157857663,2.4400000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.48799999999999993,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[172206570, 176969856]","[0.8, 0.19999999999999996]",2.4400000000000004,11
157837983,2.0,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0)",[172186890],[1.0],2.0,11
162640629,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",1.0,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[176989536],[1.0],0.0,11
162620949,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[176969856],[1.0],0.0,11
163152387,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",1.0,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[177501294],[1.0],0.0,11
157838301,1.2,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",0.03999999999999998,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",[172187208],[1.0],1.2,11
157838229,1.2,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",0.03999999999999998,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",[172187136],[1.0],1.2,11
158015367,1.2,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.03999999999999998,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[172364274],[1.0],1.2,11
157844619,1.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)",[172193526],[1.0],1.0,11
157844547,1.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",[172193454],[1.0],1.0,11
158021685,1.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)])]",0.19999999999999996,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[172370592],[1.0],1.0,11
158369499,3.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",0.19999999999999996,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[172718406],[1.0],3.0,11
158369427,3.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",0.19999999999999996,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[172718334],[1.0],3.0,11
158546565,3.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.19999999999999996,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[172895472],[1.0],3.0,11
157897107,5.828800000000001,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",0.04255999999999998,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[172246014, 172186992, 172206648, 176969934]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",5.828800000000001,11
157838085,4.016,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",0.15519999999999995,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0)","[172186992, 172206648, 176969934]","[0.8, 0.15999999999999998, 0.03999999999999998]",4.016,11
157857741,2.4400000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",0.48799999999999993,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[172206648, 176969934]","[0.8, 0.19999999999999996]",2.4400000000000004,11
157897035,5.828800000000001,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",0.04255999999999998,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[172245942, 172186920, 172206576, 176969862]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",5.828800000000001,11
157838013,4.016,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",0.15519999999999995,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)","[172186920, 172206576, 176969862]","[0.8, 0.15999999999999998, 0.03999999999999998]",4.016,11
157857669,2.4400000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",0.48799999999999993,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[172206576, 176969862]","[0.8, 0.19999999999999996]",2.4400000000000004,11
158074173,5.828800000000001,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(25, 28, 20)'), ('contact_ids', [26, 29, 21]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.04255999999999998,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[172423080, 172364058, 172383714, 177147000]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",5.828800000000001,11
158015151,4.016,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(28, 20)'), ('contact_ids', [29, 21]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.15519999999999995,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[172364058, 172383714, 177147000]","[0.8, 0.15999999999999998, 0.03999999999999998]",4.016,11
158034807,2.4400000000000004,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(20,)'), ('contact_ids', [21]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.48799999999999993,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[172383714, 177147000]","[0.8, 0.19999999999999996]",2.4400000000000004,11
157838061,2.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",[172186968],[1.0],2.0,11
157837989,2.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",[172186896],[1.0],2.0,11
158015127,2.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.19999999999999996,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[172364034],[1.0],2.0,11
162621027,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[176969934],[1.0],0.0,11
162620955,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[176969862],[1.0],0.0,11
162798093,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",1.0,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[177147000],[1.0],0.0,11
