id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
58990680,10.931436032,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send8_14-toward:(150,)'), ('contact_ids', [151]), ('source_node', 9)])]",0.21818173439999994,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[73339587, 73338859]","[0.0, 1.0]",10.931436032,4
58989952,9.931436032,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.21818173439999994,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[73338859],[1.0],9.931436032,4
59049000,8.931436032,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)])]",0.21818173439999994,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[73397907],[1.0],8.931436032,4
59521392,6.66441216,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.492227072,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[73870299],[1.0],6.66441216,4
58989954,7.66441216,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send13_2-toward:(108,)'), ('contact_ids', [109]), ('source_node', 14)])]",0.492227072,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[73338861, 73870299]","[0.0, 1.0]",7.66441216,4
59009634,8.664412160000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send5_2-toward:(90, 108)'), ('contact_ids', [91, 109]), ('source_node', 6)])]",0.492227072,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[73358541, 73338861, 73870299]","[0.0, 0.0, 1.0]",8.664412160000001,4
58989978,6.034322432,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.27585341439999994,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[73338885],[1.0],6.034322432,4
57397086,11.570266214400002,"[OrderedDict([('copies', 2), ('name', 'send8_4-toward:(150, 128)'), ('contact_ids', [151, 129]), ('source_node', 9)])]",0.16387074047999994,"(0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0)","[71745993, 71744537, 71862633]","[0.0, 0.0, 1.0]",11.570266214400002,4
57395630,10.570266214400002,"[OrderedDict([('copies', 2), ('name', 'send14_4-toward:(128,)'), ('contact_ids', [129]), ('source_node', 15)])]",0.16387074047999994,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2)","[71744537, 71862633]","[0.0, 1.0]",10.570266214400002,4
57396358,12.570266214400002,"[OrderedDict([('copies', 1), ('name', 'send14_4-toward:(128,)'), ('contact_ids', [129]), ('source_node', 15)]), OrderedDict([('copies', 1), ('name', 'send8_14-toward:(150,)'), ('contact_ids', [151]), ('source_node', 9)])]",0.16387074047999994,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1)","[71745265, 71744537, 71804313, 71803585]","[0.0, 0.0, 0.0, 1.0]",12.570266214400002,4
