Contact Id,TxStart [s],TxStart [UTCG],TxStop [s],TxStop [UTCG],SourceEid,SourceName,DestinEid,DestinName,Avg. Delay [s],Data Rate [Bytes/s],Volume [Bytes],Region
1683,274205,4 Jan 2023 14:10:04.381,292050,4 Jan 2023 19:07:29.249,24,[24] circ,12,[12] ls-08,0.0167141130942864,12500000,223062500000,D
1684,274566,4 Jan 2023 14:16:05.180,300088,4 Jan 2023 21:21:27.734,9,[9] ls-05,27,[27] south0,0.0248867457624384,1875000,47853750000,E
1685,274566,4 Jan 2023 14:16:05.180,300088,4 Jan 2023 21:21:27.734,27,[27] south0,9,[9] ls-05,0.0248867457624384,12500000,319025000000,E
1694,278053,4 Jan 2023 15:14:12.125,303543,4 Jan 2023 22:19:02.409,25,[25] north0,3,[3] gs-madrid,1.3172253439176,12500000,318625000000,B
1695,278055,4 Jan 2023 15:14:14.892,303542,4 Jan 2023 22:19:01.077,3,[3] gs-madrid,25,[25] north0,1.31722669395068,3750000,95576250000,B
1706,279002,4 Jan 2023 15:30:01.718,290720,4 Jan 2023 18:45:19.242,24,[24] circ,3,[3] gs-madrid,1.34156702137784,12500000,146475000000,B
1707,279005,4 Jan 2023 15:30:04.690,290718,4 Jan 2023 18:45:17.856,3,[3] gs-madrid,24,[24] circ,1.34157584403613,3750000,43923750000,B
1738,280404,4 Jan 2023 15:53:23.814,330442,5 Jan 2023 05:47:21.937,27,[27] south0,3,[3] gs-madrid,1.33678471492805,12500000,625475000000,B
1739,280408,4 Jan 2023 15:53:27.220,330447,5 Jan 2023 05:47:26.572,3,[3] gs-madrid,27,[27] south0,1.33678432545888,3750000,187646250000,B
1740,280533,4 Jan 2023 15:55:32.025,283454,4 Jan 2023 16:44:13.260,27,[27] south0,2,[2] gs-canberra,1.349756086264,12500000,36512500000,B
1741,280537,4 Jan 2023 15:55:36.867,283458,4 Jan 2023 16:44:17.345,2,[2] gs-canberra,27,[27] south0,1.34975325255269,3750000,10953750000,B
1742,280576,4 Jan 2023 15:56:15.727,282787,4 Jan 2023 16:33:06.962,24,[24] circ,2,[2] gs-canberra,1.33924676836688,12500000,27637500000,B
1743,280581,4 Jan 2023 15:56:20.529,282791,4 Jan 2023 16:33:10.973,2,[2] gs-canberra,24,[24] circ,1.33926907415731,3750000,8287500000,B
1774,281466,4 Jan 2023 16:11:05.727,299265,4 Jan 2023 21:07:44.812,15,[15] ls-11,24,[24] circ,0.0167644842655529,1875000,33373125000,D
1775,281466,4 Jan 2023 16:11:05.727,299265,4 Jan 2023 21:07:44.812,24,[24] circ,15,[15] ls-11,0.0167644842655529,12500000,222487500000,D
1776,281503,4 Jan 2023 16:11:42.973,282842,4 Jan 2023 16:34:01.761,25,[25] north0,2,[2] gs-canberra,1.32877195738015,12500000,16737500000,B
1777,281508,4 Jan 2023 16:11:47.832,282846,4 Jan 2023 16:34:05.733,2,[2] gs-canberra,25,[25] north0,1.32876895549273,3750000,5017500000,B
1820,288749,4 Jan 2023 18:12:28.751,306617,4 Jan 2023 23:10:16.090,16,[16] ls-12,24,[24] circ,0.0166842530415247,1875000,33502500000,D
1821,288749,4 Jan 2023 18:12:28.751,306617,4 Jan 2023 23:10:16.090,24,[24] circ,16,[16] ls-12,0.0166842530415247,12500000,223350000000,D
1834,294754,4 Jan 2023 19:52:33.019,330224,5 Jan 2023 05:43:43.577,3,[3] gs-madrid,24,[24] circ,1.32416357313564,3750000,133012500000,B
1835,294755,4 Jan 2023 19:52:34.398,330219,5 Jan 2023 05:43:38.859,24,[24] circ,3,[3] gs-madrid,1.32416457555847,12500000,443300000000,B
1838,296205,4 Jan 2023 20:16:44.020,314052,5 Jan 2023 01:14:11.071,7,[7] ls-03,24,[24] circ,0.0167112193969654,1875000,33463125000,D
1839,296205,4 Jan 2023 20:16:44.020,314052,5 Jan 2023 01:14:11.071,24,[24] circ,7,[7] ls-03,0.0167112193969654,12500000,223087500000,D
1878,303473,4 Jan 2023 22:17:52.001,321271,5 Jan 2023 03:14:30.232,8,[8] ls-04,24,[24] circ,0.0167656009488868,1875000,33371250000,D
1879,303473,4 Jan 2023 22:17:52.001,321271,5 Jan 2023 03:14:30.232,24,[24] circ,8,[8] ls-04,0.0167656009488868,12500000,222475000000,D
1892,304770,4 Jan 2023 22:39:29.588,331332,5 Jan 2023 06:02:11.081,13,[13] ls-09,27,[27] south0,0.0249732142745368,1875000,49803750000,E
1893,304770,4 Jan 2023 22:39:29.588,331332,5 Jan 2023 06:02:11.081,27,[27] south0,13,[13] ls-09,0.0249732142745368,12500000,332025000000,E
1894,304829,4 Jan 2023 22:40:28.876,330693,5 Jan 2023 05:51:32.885,3,[3] gs-madrid,25,[25] north0,1.33016129298562,3750000,96990000000,B
1895,304831,4 Jan 2023 22:40:30.227,330689,5 Jan 2023 05:51:28.399,25,[25] north0,3,[3] gs-madrid,1.3301693087374,12500000,323225000000,B
1896,305385,4 Jan 2023 22:49:44.385,328269,5 Jan 2023 05:11:08.610,14,[14] ls-10,25,[25] north0,0.0258404792104537,1875000,42907500000,C
1897,305385,4 Jan 2023 22:49:44.385,328269,5 Jan 2023 05:11:08.610,25,[25] north0,14,[14] ls-10,0.0258404792104537,12500000,286050000000,C
1898,305954,4 Jan 2023 22:59:13.285,339669,5 Jan 2023 08:21:08.829,6,[6] ls-02,25,[25] north0,0.0230158225832611,1875000,63215625000,C
1899,305954,4 Jan 2023 22:59:13.285,339669,5 Jan 2023 08:21:08.829,25,[25] north0,6,[6] ls-02,0.0230158225832611,12500000,421437500000,C
1900,306031,4 Jan 2023 23:00:30.516,338824,5 Jan 2023 08:07:03.738,18,[18] ls-14,25,[25] north0,0.0239216213248522,1875000,61486875000,C
1901,306031,4 Jan 2023 23:00:30.516,338824,5 Jan 2023 08:07:03.738,25,[25] north0,18,[18] ls-14,0.0239216213248522,12500000,409912500000,C
1904,306356,4 Jan 2023 23:05:55.395,339712,5 Jan 2023 08:21:51.091,21,[21] ls-17,27,[27] south0,0.0235746760087636,1875000,62542500000,E
1905,306356,4 Jan 2023 23:05:55.395,339712,5 Jan 2023 08:21:51.091,27,[27] south0,21,[21] ls-17,0.0235746760087636,12500000,416950000000,E
1906,307235,4 Jan 2023 23:20:34.935,340405,5 Jan 2023 08:33:24.115,4,[4] ls-00-peary,25,[25] north0,0.0240340586555477,1875000,62193750000,C
1907,307235,4 Jan 2023 23:20:34.935,340405,5 Jan 2023 08:33:24.115,25,[25] north0,4,[4] ls-00-peary,0.0240340586555477,12500000,414625000000,C
1908,307302,4 Jan 2023 23:21:41.459,341355,5 Jan 2023 08:49:14.248,17,[17] ls-13,27,[27] south0,0.0229182877630935,1875000,63849375000,E
1909,307302,4 Jan 2023 23:21:41.459,341355,5 Jan 2023 08:49:14.248,27,[27] south0,17,[17] ls-13,0.0229182877630935,12500000,425662500000,E
1910,307546,4 Jan 2023 23:25:45.413,340707,5 Jan 2023 08:38:26.947,5,[5] ls-01-shackleton,27,[27] south0,0.0240684056909695,1875000,62176875000,E
1911,307546,4 Jan 2023 23:25:45.413,340707,5 Jan 2023 08:38:26.947,27,[27] south0,5,[5] ls-01-shackleton,0.0240684056909695,12500000,414512500000,E
1912,307870,4 Jan 2023 23:31:09.152,341442,5 Jan 2023 08:50:41.515,19,[19] ls-15,25,[25] north0,0.0233889160377331,1875000,62947500000,C
1913,307870,4 Jan 2023 23:31:09.152,341442,5 Jan 2023 08:50:41.515,25,[25] north0,19,[19] ls-15,0.0233889160377331,12500000,419650000000,C
1920,307981,4 Jan 2023 23:33:00.233,358099,5 Jan 2023 13:28:18.949,27,[27] south0,1,[1] gs-goldstone,1.34020942847397,12500000,626475000000,B
1921,307985,4 Jan 2023 23:33:04.666,358104,5 Jan 2023 13:28:23.557,1,[1] gs-goldstone,27,[27] south0,1.34021015554721,3750000,187946250000,B
1928,308042,4 Jan 2023 23:34:01.594,339953,5 Jan 2023 08:25:52.765,23,[23] ls-19,27,[27] south0,0.0253626915833529,1875000,59833125000,E
1929,308042,4 Jan 2023 23:34:01.594,339953,5 Jan 2023 08:25:52.765,27,[27] south0,23,[23] ls-19,0.0253626915833529,12500000,398887500000,E
1939,308099,4 Jan 2023 23:34:58.959,346749,5 Jan 2023 10:19:08.483,25,[25] north0,1,[1] gs-goldstone,1.32329120058157,12500000,483125000000,B
1941,308104,4 Jan 2023 23:35:03.211,346748,5 Jan 2023 10:19:07.146,1,[1] gs-goldstone,25,[25] north0,1.32328976038246,3750000,144915000000,B
1942,308207,4 Jan 2023 23:36:46.778,334582,5 Jan 2023 06:56:21.414,24,[24] circ,1,[1] gs-goldstone,1.32433333082918,12500000,329687500000,B
1943,308211,4 Jan 2023 23:36:50.929,334581,5 Jan 2023 06:56:20.040,1,[1] gs-goldstone,24,[24] circ,1.32433818461342,3750000,98887500000,B
1944,308377,4 Jan 2023 23:39:36.105,340402,5 Jan 2023 08:33:21.623,20,[20] ls-16,25,[25] north0,0.0252324338535542,1875000,60046875000,C
1945,308377,4 Jan 2023 23:39:36.105,340402,5 Jan 2023 08:33:21.623,25,[25] north0,20,[20] ls-16,0.0252324338535542,12500000,400312500000,C
1950,308802,4 Jan 2023 23:46:41.749,341867,5 Jan 2023 08:57:46.030,22,[22] ls-18,27,[27] south0,0.0237075071512544,1875000,61996875000,E
1951,308802,4 Jan 2023 23:46:41.749,341867,5 Jan 2023 08:57:46.030,27,[27] south0,22,[22] ls-18,0.0237075071512544,12500000,413312500000,E
1952,310749,5 Jan 2023 00:19:08.186,328615,5 Jan 2023 05:16:54.169,11,[11] ls-07,24,[24] circ,0.0166860621961583,1875000,33498750000,D
1953,310749,5 Jan 2023 00:19:08.186,328615,5 Jan 2023 05:16:54.169,24,[24] circ,11,[11] ls-07,0.0166860621961583,12500000,223325000000,D
1960,313057,5 Jan 2023 00:57:36.729,343209,5 Jan 2023 09:20:08.437,8,[8] ls-04,25,[25] north0,0.0241542982414925,1875000,56535000000,C
1961,313057,5 Jan 2023 00:57:36.729,343209,5 Jan 2023 09:20:08.437,25,[25] north0,8,[8] ls-04,0.0241542982414925,12500000,376900000000,C
1962,315071,5 Jan 2023 01:31:10.318,343303,5 Jan 2023 09:21:42.656,10,[10] ls-06,25,[25] north0,0.0244577727744984,1875000,52935000000,C
1963,315071,5 Jan 2023 01:31:10.318,343303,5 Jan 2023 09:21:42.656,25,[25] north0,10,[10] ls-06,0.0244577727744984,12500000,352900000000,C
1972,318204,5 Jan 2023 02:23:23.464,336053,5 Jan 2023 07:20:52.652,12,[12] ls-08,24,[24] circ,0.0167083832860429,1875000,33466875000,D
1973,318204,5 Jan 2023 02:23:23.464,336053,5 Jan 2023 07:20:52.652,24,[24] circ,12,[12] ls-08,0.0167083832860429,12500000,223112500000,D
1976,318416,5 Jan 2023 02:26:55.849,343151,5 Jan 2023 09:19:10.853,9,[9] ls-05,27,[27] south0,0.0251235260491808,1875000,46378125000,E
1977,318416,5 Jan 2023 02:26:55.849,343151,5 Jan 2023 09:19:10.853,27,[27] south0,9,[9] ls-05,0.0251235260491808,12500000,309187500000,E
2014,325479,5 Jan 2023 04:24:38.291,343276,5 Jan 2023 09:21:15.820,15,[15] ls-11,24,[24] circ,0.0167665258467182,1875000,33369375000,D
2015,325479,5 Jan 2023 04:24:38.291,343276,5 Jan 2023 09:21:15.820,24,[24] circ,15,[15] ls-11,0.0167665258467182,12500000,222462500000,D
2050,332748,5 Jan 2023 06:25:47.797,350613,5 Jan 2023 11:23:32.329,16,[16] ls-12,24,[24] circ,0.0166879971387393,1875000,33496875000,D
2051,332748,5 Jan 2023 06:25:47.797,350613,5 Jan 2023 11:23:32.329,24,[24] circ,16,[16] ls-12,0.0166879971387393,12500000,223312500000,D
2062,338583,5 Jan 2023 08:03:02.672,358348,5 Jan 2023 13:32:27.879,1,[1] gs-goldstone,24,[24] circ,1.33257405880311,3750000,74118750000,B
2063,338585,5 Jan 2023 08:03:04.046,358344,5 Jan 2023 13:32:23.494,24,[24] circ,1,[1] gs-goldstone,1.33257586391862,12500000,246987500000,B
2070,340203,5 Jan 2023 08:30:02.719,358054,5 Jan 2023 13:27:33.999,7,[7] ls-03,24,[24] circ,0.0167056150102566,1875000,33470625000,D
2071,340203,5 Jan 2023 08:30:02.719,358054,5 Jan 2023 13:27:33.999,24,[24] circ,7,[7] ls-03,0.0167056150102566,12500000,223137500000,D
2088,343603,5 Jan 2023 09:26:42.032,346811,5 Jan 2023 10:20:10.035,25,[25] north0,2,[2] gs-canberra,1.34106500076456,12500000,40100000000,B
2089,343607,5 Jan 2023 09:26:46.486,346809,5 Jan 2023 10:20:08.683,2,[2] gs-canberra,25,[25] north0,1.34108821843858,3750000,12007500000,B
2112,343847,5 Jan 2023 09:30:46.118,368949,5 Jan 2023 16:29:08.697,27,[27] south0,2,[2] gs-canberra,1.35122599294945,12500000,313775000000,B
2113,343851,5 Jan 2023 09:30:50.704,368954,5 Jan 2023 16:29:13.342,2,[2] gs-canberra,27,[27] south0,1.35123025782226,3750000,94136250000,B
2114,343917,5 Jan 2023 09:31:56.011,368663,5 Jan 2023 16:24:22.191,24,[24] circ,2,[2] gs-canberra,1.32887323272791,12500000,309325000000,B
2115,343921,5 Jan 2023 09:32:00.816,368667,5 Jan 2023 16:24:26.740,2,[2] gs-canberra,24,[24] circ,1.3288707571362,3750000,92797500000,B
2146,347485,5 Jan 2023 10:31:24.587,365282,5 Jan 2023 15:28:01.558,8,[8] ls-04,24,[24] circ,0.016767255451776,1875000,33369375000,D
2147,347485,5 Jan 2023 10:31:24.587,365282,5 Jan 2023 15:28:01.558,24,[24] circ,8,[8] ls-04,0.016767255451776,12500000,222462500000,D
2150,347892,5 Jan 2023 10:38:11.621,375160,5 Jan 2023 18:12:39.493,13,[13] ls-09,27,[27] south0,0.0247373611777555,1875000,51127500000,E
2151,347892,5 Jan 2023 10:38:11.621,375160,5 Jan 2023 18:12:39.493,27,[27] south0,13,[13] ls-09,0.0247373611777555,12500000,340850000000,E
2154,348257,5 Jan 2023 10:44:16.423,372039,5 Jan 2023 17:20:38.373,14,[14] ls-10,25,[25] north0,0.0254793204079289,1875000,44591250000,C
2155,348257,5 Jan 2023 10:44:16.423,372039,5 Jan 2023 17:20:38.373,25,[25] north0,14,[14] ls-10,0.0254793204079289,12500000,297275000000,C
2156,348487,5 Jan 2023 10:48:06.036,358750,5 Jan 2023 13:39:09.048,1,[1] gs-goldstone,25,[25] north0,1.34971136408749,3750000,38486250000,B
2157,348488,5 Jan 2023 10:48:07.407,358745,5 Jan 2023 13:39:04.311,25,[25] north0,1,[1] gs-goldstone,1.34970889750728,12500000,128212500000,B
2158,348561,5 Jan 2023 10:49:20.038,369166,5 Jan 2023 16:32:45.150,2,[2] gs-canberra,25,[25] north0,1.34385263248276,3750000,77268750000,B
2159,348562,5 Jan 2023 10:49:21.409,369161,5 Jan 2023 16:32:40.588,25,[25] north0,2,[2] gs-canberra,1.34385343465967,12500000,257487500000,B
2160,349242,5 Jan 2023 11:00:41.728,382156,5 Jan 2023 20:09:15.392,18,[18] ls-14,25,[25] north0,0.023818339237972,1875000,61713750000,C
2161,349242,5 Jan 2023 11:00:41.728,382156,5 Jan 2023 20:09:15.392,25,[25] north0,18,[18] ls-14,0.023818339237972,12500000,411425000000,C
2162,349425,5 Jan 2023 11:03:44.476,383330,5 Jan 2023 20:28:49.665,6,[6] ls-02,25,[25] north0,0.0229626525398911,1875000,63571875000,C
2163,349425,5 Jan 2023 11:03:44.476,383330,5 Jan 2023 20:28:49.665,25,[25] north0,6,[6] ls-02,0.0229626525398911,12500000,423812500000,C
2164,349614,5 Jan 2023 11:06:53.648,383063,5 Jan 2023 20:24:22.113,21,[21] ls-17,27,[27] south0,0.0234934717556141,1875000,62716875000,E
2165,349614,5 Jan 2023 11:06:53.648,383063,5 Jan 2023 20:24:22.113,27,[27] south0,21,[21] ls-17,0.0234934717556141,12500000,418112500000,E
2166,350433,5 Jan 2023 11:20:32.060,383601,5 Jan 2023 20:33:20.962,4,[4] ls-00-peary,25,[25] north0,0.0240342721638487,1875000,62190000000,C
2167,350433,5 Jan 2023 11:20:32.060,383601,5 Jan 2023 20:33:20.962,25,[25] north0,4,[4] ls-00-peary,0.0240342721638487,12500000,414600000000,C
2170,350743,5 Jan 2023 11:25:42.623,383904,5 Jan 2023 20:38:23.675,5,[5] ls-01-shackleton,27,[27] south0,0.0240689724421691,1875000,62176875000,E
2171,350743,5 Jan 2023 11:25:42.623,383904,5 Jan 2023 20:38:23.675,27,[27] south0,5,[5] ls-01-shackleton,0.0240689724421691,12500000,414512500000,E
2172,350913,5 Jan 2023 11:28:32.937,384865,5 Jan 2023 20:54:24.034,17,[17] ls-13,27,[27] south0,0.0229485854156646,1875000,63660000000,E
2173,350913,5 Jan 2023 11:28:32.937,384865,5 Jan 2023 20:54:24.034,27,[27] south0,17,[17] ls-13,0.0229485854156646,12500000,424400000000,E
2174,351011,5 Jan 2023 11:30:10.180,382944,5 Jan 2023 20:22:23.711,23,[23] ls-19,27,[27] south0,0.0253283016779272,1875000,59874375000,E
2175,351011,5 Jan 2023 11:30:10.180,382944,5 Jan 2023 20:22:23.711,27,[27] south0,23,[23] ls-19,0.0253283016779272,12500000,399162500000,E
2176,351222,5 Jan 2023 11:33:41.164,384715,5 Jan 2023 20:51:54.823,19,[19] ls-15,25,[25] north0,0.0234478793966234,1875000,62799375000,C
2177,351222,5 Jan 2023 11:33:41.164,384715,5 Jan 2023 20:51:54.823,25,[25] north0,19,[19] ls-15,0.0234478793966234,12500000,418662500000,C
2178,351387,5 Jan 2023 11:36:26.229,383379,5 Jan 2023 20:29:38.715,20,[20] ls-16,25,[25] north0,0.0252736953624824,1875000,59985000000,C
2179,351387,5 Jan 2023 11:36:26.229,383379,5 Jan 2023 20:29:38.715,25,[25] north0,20,[20] ls-16,0.0252736953624824,12500000,399900000000,C
2182,352148,5 Jan 2023 11:49:07.754,385093,5 Jan 2023 20:58:12.857,22,[22] ls-18,27,[27] south0,0.0238041304432865,1875000,61771875000,E
2183,352148,5 Jan 2023 11:49:07.754,385093,5 Jan 2023 20:58:12.857,27,[27] south0,22,[22] ls-18,0.0238041304432865,12500000,411812500000,E
2184,354748,5 Jan 2023 12:32:27.593,372611,5 Jan 2023 17:30:10.578,11,[11] ls-07,24,[24] circ,0.0166900546053444,1875000,33493125000,D
2185,354748,5 Jan 2023 12:32:27.593,372611,5 Jan 2023 17:30:10.578,24,[24] circ,11,[11] ls-07,0.0166900546053444,12500000,223287500000,D
2190,357415,5 Jan 2023 13:16:54.604,386626,5 Jan 2023 21:23:45.972,8,[8] ls-04,25,[25] north0,0.0240456861496458,1875000,54770625000,C
2191,357415,5 Jan 2023 13:16:54.604,386626,5 Jan 2023 21:23:45.972,25,[25] north0,8,[8] ls-04,0.0240456861496458,12500000,365137500000,C
2194,358882,5 Jan 2023 13:41:21.944,386466,5 Jan 2023 21:21:05.919,10,[10] ls-06,25,[25] north0,0.0246826119675593,1875000,51720000000,C
2195,358882,5 Jan 2023 13:41:21.944,386466,5 Jan 2023 21:21:05.919,25,[25] north0,10,[10] ls-06,0.0246826119675593,12500000,344800000000,C
2204,362202,5 Jan 2023 14:36:41.805,380056,5 Jan 2023 19:34:15.112,12,[12] ls-08,24,[24] circ,0.0167029227521997,1875000,33476250000,D
2205,362202,5 Jan 2023 14:36:41.805,380056,5 Jan 2023 19:34:15.112,24,[24] circ,12,[12] ls-08,0.0167029227521997,12500000,223175000000,D
2206,362251,5 Jan 2023 14:37:30.982,386145,5 Jan 2023 21:15:44.699,9,[9] ls-05,27,[27] south0,0.0254046073989911,1875000,44801250000,E
2207,362251,5 Jan 2023 14:37:30.982,386145,5 Jan 2023 21:15:44.699,27,[27] south0,9,[9] ls-05,0.0254046073989911,12500000,298675000000,E
2230,366699,5 Jan 2023 15:51:38.027,389998,5 Jan 2023 22:19:57.189,25,[25] north0,3,[3] gs-madrid,1.32550954982454,12500000,291237500000,B
2231,366703,5 Jan 2023 15:51:42.587,389996,5 Jan 2023 22:19:55.849,3,[3] gs-madrid,25,[25] north0,1.32551040351791,3750000,87348750000,B
2236,366989,5 Jan 2023 15:56:28.263,378603,5 Jan 2023 19:10:02.271,24,[24] circ,3,[3] gs-madrid,1.34964078905892,12500000,145175000000,B
2237,366993,5 Jan 2023 15:56:32.543,378601,5 Jan 2023 19:10:00.875,3,[3] gs-madrid,24,[24] circ,1.34965095696366,3750000,43530000000,B
2270,368668,5 Jan 2023 16:24:27.474,420016,6 Jan 2023 06:40:15.648,27,[27] south0,3,[3] gs-madrid,1.3439211016888,12500000,641850000000,B
2271,368673,5 Jan 2023 16:24:32.085,420021,6 Jan 2023 06:40:20.267,3,[3] gs-madrid,27,[27] south0,1.34392041982673,3750000,192555000000,B
2278,369491,5 Jan 2023 16:38:10.866,387288,5 Jan 2023 21:34:47.429,15,[15] ls-11,24,[24] circ,0.0167677863108724,1875000,33369375000,D
2279,369491,5 Jan 2023 16:38:10.866,387288,5 Jan 2023 21:34:47.429,24,[24] circ,15,[15] ls-11,0.0167677863108724,12500000,222462500000,D
2288,370494,5 Jan 2023 16:54:53.478,372634,5 Jan 2023 17:30:33.170,27,[27] south0,2,[2] gs-canberra,1.35604203705128,12500000,26750000000,B
2289,370499,5 Jan 2023 16:54:58.179,372638,5 Jan 2023 17:30:37.765,2,[2] gs-canberra,27,[27] south0,1.35603934947916,3750000,8021250000,B
2290,370618,5 Jan 2023 16:56:57.164,371977,5 Jan 2023 17:19:36.266,24,[24] circ,2,[2] gs-canberra,1.35160076874736,12500000,16987500000,B
2291,370622,5 Jan 2023 16:57:01.855,371981,5 Jan 2023 17:19:40.889,2,[2] gs-canberra,24,[24] circ,1.35161878031627,3750000,5096250000,B
2322,371516,5 Jan 2023 17:11:55.937,372087,5 Jan 2023 17:21:26.904,25,[25] north0,2,[2] gs-canberra,1.33549261089747,12500000,7137500000,B
2323,371521,5 Jan 2023 17:12:00.478,372092,5 Jan 2023 17:21:31.462,2,[2] gs-canberra,25,[25] north0,1.33548922372004,3750000,2141250000,B
2340,376748,5 Jan 2023 18:39:07.585,394609,5 Jan 2023 23:36:48.935,16,[16] ls-12,24,[24] circ,0.0166922291136199,1875000,33489375000,D
2341,376748,5 Jan 2023 18:39:07.585,394609,5 Jan 2023 23:36:48.935,24,[24] circ,16,[16] ls-12,0.0166922291136199,12500000,223262500000,D
2352,382603,5 Jan 2023 20:16:42.537,419853,6 Jan 2023 06:37:32.434,3,[3] gs-madrid,24,[24] circ,1.33098546712327,3750000,139687500000,B
2353,382604,5 Jan 2023 20:16:43.921,419848,6 Jan 2023 06:37:27.714,24,[24] circ,3,[3] gs-madrid,1.33098630763522,12500000,465550000000,B
2362,384201,5 Jan 2023 20:43:20.728,402056,6 Jan 2023 01:40:55.997,7,[7] ls-03,24,[24] circ,0.0167003143012446,1875000,33478125000,D
2363,384201,5 Jan 2023 20:43:20.728,402056,6 Jan 2023 01:40:55.997,24,[24] circ,7,[7] ls-03,0.0167003143012446,12500000,223187500000,D
2404,391050,5 Jan 2023 22:37:29.695,418994,6 Jan 2023 06:23:13.245,13,[13] ls-09,27,[27] south0,0.0245179513255349,1875000,52395000000,E
2405,391050,5 Jan 2023 22:37:29.695,418994,6 Jan 2023 06:23:13.245,27,[27] south0,13,[13] ls-09,0.0245179513255349,12500000,349300000000,E
2408,391237,5 Jan 2023 22:40:36.489,415840,6 Jan 2023 05:30:39.470,14,[14] ls-10,25,[25] north0,0.0251893322578192,1875000,46130625000,C
2409,391237,5 Jan 2023 22:40:36.489,415840,6 Jan 2023 05:30:39.470,25,[25] north0,14,[14] ls-10,0.0251893322578192,12500000,307537500000,C
2410,391498,5 Jan 2023 22:44:57.108,409294,6 Jan 2023 03:41:33.419,8,[8] ls-04,24,[24] circ,0.0167681168846408,1875000,33367500000,D
2411,391498,5 Jan 2023 22:44:57.108,409294,6 Jan 2023 03:41:33.419,24,[24] circ,8,[8] ls-04,0.0167681168846408,12500000,222450000000,D
2414,392240,5 Jan 2023 22:57:19.461,420262,6 Jan 2023 06:44:21.104,3,[3] gs-madrid,25,[25] north0,1.33665269193487,3750000,105082500000,B
2415,392241,5 Jan 2023 22:57:20.821,420257,6 Jan 2023 06:44:16.702,25,[25] north0,3,[3] gs-madrid,1.33666315804063,12500000,350200000000,B
2416,392467,5 Jan 2023 23:01:06.066,425500,6 Jan 2023 08:11:39.358,18,[18] ls-14,25,[25] north0,0.0237213738636578,1875000,61936875000,C
2417,392467,5 Jan 2023 23:01:06.066,425500,6 Jan 2023 08:11:39.358,25,[25] north0,18,[18] ls-14,0.0237213738636578,12500000,412912500000,C
2418,392885,5 Jan 2023 23:08:04.122,426417,6 Jan 2023 08:26:56.471,21,[21] ls-17,27,[27] south0,0.0234300093415725,1875000,62872500000,E
2419,392885,5 Jan 2023 23:08:04.122,426417,6 Jan 2023 08:26:56.471,27,[27] south0,21,[21] ls-17,0.0234300093415725,12500000,419150000000,E
2420,392927,5 Jan 2023 23:08:46.480,426953,6 Jan 2023 08:35:52.992,6,[6] ls-02,25,[25] north0,0.0229311060342026,1875000,63798750000,C
2421,392927,5 Jan 2023 23:08:46.480,426953,6 Jan 2023 08:35:52.992,25,[25] north0,6,[6] ls-02,0.0229311060342026,12500000,425325000000,C
2422,393630,5 Jan 2023 23:20:29.127,426798,6 Jan 2023 08:33:17.830,4,[4] ls-00-peary,25,[25] north0,0.0240343835461597,1875000,62190000000,C
2423,393630,5 Jan 2023 23:20:29.127,426798,6 Jan 2023 08:33:17.830,25,[25] north0,4,[4] ls-00-peary,0.0240343835461597,12500000,414600000000,C
2424,393940,5 Jan 2023 23:25:39.678,427101,6 Jan 2023 08:38:20.342,5,[5] ls-01-shackleton,27,[27] south0,0.024069448548054,1875000,62176875000,E
2425,393940,5 Jan 2023 23:25:39.678,427101,6 Jan 2023 08:38:20.342,27,[27] south0,5,[5] ls-01-shackleton,0.024069448548054,12500000,414512500000,E
2426,393985,5 Jan 2023 23:26:24.878,425948,6 Jan 2023 08:19:07.192,23,[23] ls-19,27,[27] south0,0.0252889057406245,1875000,59930625000,E
2427,393985,5 Jan 2023 23:26:24.878,425948,6 Jan 2023 08:19:07.192,27,[27] south0,23,[23] ls-19,0.0252889057406245,12500000,399537500000,E
2428,394384,5 Jan 2023 23:33:03.335,426349,6 Jan 2023 08:25:48.692,20,[20] ls-16,25,[25] north0,0.0253120805217887,1875000,59934375000,C
2429,394384,5 Jan 2023 23:33:03.335,426349,6 Jan 2023 08:25:48.692,25,[25] north0,20,[20] ls-16,0.0253120805217887,12500000,399562500000,C
2430,394562,5 Jan 2023 23:36:01.564,428343,6 Jan 2023 08:59:02.468,17,[17] ls-13,27,[27] south0,0.0229746773201187,1875000,63339375000,E
2431,394562,5 Jan 2023 23:36:01.564,428343,6 Jan 2023 08:59:02.468,27,[27] south0,17,[17] ls-13,0.0229746773201187,12500000,422262500000,E
2432,394571,5 Jan 2023 23:36:10.105,427976,6 Jan 2023 08:52:55.936,19,[19] ls-15,25,[25] north0,0.0235300839205326,1875000,62634375000,C
2433,394571,5 Jan 2023 23:36:10.105,427976,6 Jan 2023 08:52:55.936,25,[25] north0,19,[19] ls-15,0.0235300839205326,12500000,417562500000,C
2438,395483,5 Jan 2023 23:51:22.199,428307,6 Jan 2023 08:58:26.508,22,[22] ls-18,27,[27] south0,0.0239067235549152,1875000,61545000000,E
2439,395483,5 Jan 2023 23:51:22.199,428307,6 Jan 2023 08:58:26.508,27,[27] south0,22,[22] ls-18,0.0239067235549152,12500000,410300000000,E
2448,397334,6 Jan 2023 00:22:13.468,447557,6 Jan 2023 14:19:16.365,27,[27] south0,1,[1] gs-goldstone,1.34637757473596,12500000,627787500000,B
